source,policy_text,domain,stakeholders,agree_pct,neutral_pct,disagree_pct,support_score,consensus_score,word_count,year,is_privacy,is_employment,is_economic,is_legal,is_tech,is_social,description,policy_type,country,policy_density_context,economic_pressure_context,education_readiness_context,support_bucket,domain_encoded,stakeholder_encoded,estimated_support_bucket,support_probability
OECD,C4IR RWANDA,Other,General Public,0.0,0.0,0.0,0.0,0.0,2,2022.0,0,0,0,0,1,0,"The Centre for the Fourth Industrial Revolution, Rwanda’s vision is to help shape the development and application of emerging technologies for the benefit of humanity.",Unknown,Rwanda,0.5418641390205371,0.5,0.5,,3,1,High,0.7456666666666666
OECD,CENTRE OF EXCELLENCE IN THE AREAS OF DIGITALISATION AND AI,Other,Government,0.0,0.0,0.0,0.0,0.0,10,2021.0,0,0,0,0,1,0,"The Government of Rwanda has announced the establishment of a technology centre of excellence (CoE) in the areas of Digitalization and Artificial Intelligence (AI). The new CoE, expected to start in 2021, will be founded and operated through a Joint Venture (JV) between Elbit Systems and Ngali Holdings’ subsidiary – Locus Dynamics Ltd.",Unknown,Rwanda,0.5418641390205371,0.5,0.5,,3,2,Medium,0.7241666666666666
OECD,CENTRE OF EXCELLENCE IN THE AREAS OF DIGITALISATION AND AI,Other,Government,0.0,0.0,0.0,0.0,0.0,10,2021.0,0,0,0,0,1,0,"The Government of Rwanda has announced the establishment of a technology centre of excellence (CoE) in the areas of Digitalization and Artificial Intelligence (AI). The new CoE, expected to start in 2021, will be founded and operated through a Joint Venture (JV) between Elbit Systems and Ngali Holdings’ subsidiary – Locus Dynamics Ltd.",Unknown,Rwanda,0.5418641390205371,0.5,0.5,,3,2,Medium,0.7241666666666666
OECD,CMU-AFRICA,Other,"Education, Labor, Government",0.0,0.0,0.0,0.0,0.0,1,,0,0,1,0,0,0,"Carnegie Mellon University (CMU) and the Mastercard Foundation, in collaboration with the Government of Rwanda, today announced a transformational investment in higher education and innovation in Africa to catalyze opportunities for 10,000 young people from economically disadvantaged communities—particularly young women, young people with disabilities, and forcibly displaced young people—and to drive inclusive development.",Unknown,Rwanda,0.5418641390205371,0.5,0.5,,3,-1,High,0.507
OECD,CMU-AFRICA,Other,"Education, Labor, Government",0.0,0.0,0.0,0.0,0.0,1,,0,0,1,0,0,0,"Carnegie Mellon University (CMU) and the Mastercard Foundation, in collaboration with the Government of Rwanda, today announced a transformational investment in higher education and innovation in Africa to catalyze opportunities for 10,000 young people from economically disadvantaged communities—particularly young women, young people with disabilities, and forcibly displaced young people—and to drive inclusive development.",Unknown,Rwanda,0.5418641390205371,0.5,0.5,,3,-1,High,0.507
OECD,CMU-AFRICA,Other,"Education, Labor, Government",0.0,0.0,0.0,0.0,0.0,1,,0,0,1,0,0,0,"Carnegie Mellon University (CMU) and the Mastercard Foundation, in collaboration with the Government of Rwanda, today announced a transformational investment in higher education and innovation in Africa to catalyze opportunities for 10,000 young people from economically disadvantaged communities—particularly young women, young people with disabilities, and forcibly displaced young people—and to drive inclusive development.",Unknown,Rwanda,0.5418641390205371,0.5,0.5,,3,-1,High,0.507
OECD,GOVERNMENT OF UGANDA-HUAWEI FACIAL RECOGNITION SYSTEM,Legal/Governance,"General Public, Government",0.0,0.0,0.0,0.0,0.0,6,2019.0,0,0,0,0,1,1,"In East Africa, the Republic of Uganda is partnering with China technology giant Huawei to launch a facial recognition surveillance system that uses AI to identify and log the identities of people walking around in public spaces.",Unknown,Uganda,0.07424960505529225,0.5,0.55,,2,-1,Medium,0.4953333333333333
OECD,EXPERT NATIONAL TASK FORCE ON FOURTH INDUSTRIAL REVOLUTION,Other,Government,0.0,0.0,0.0,0.0,0.0,8,2019.0,0,0,0,0,1,0,Uganda has set up a national task force to advise government on domesticating technological advance from the fourth industrial revolution to fast track the country's economic development.,Unknown,Uganda,0.5418641390205371,0.5,0.5,,3,2,Medium,0.7241666666666666
OECD,PULSE LAB KAMPALA,Other,General Public,0.0,0.0,0.0,0.0,0.0,3,,1,0,0,0,1,0,Pulse Lab Kampala combines traditional data sources with new technologies to gain greater insight into how to better serve people living on the African continent.,Unknown,Uganda,0.5418641390205371,0.5,0.5,,3,1,High,0.7384999999999999
OECD,Artificial Intelligence and Algorithmic Fairness Initiative,Other,Government,0.0,0.0,0.0,0.0,0.0,6,2021.0,0,0,0,1,1,0,The Equal Employment Opportunity Commission has launched an agency-wide initiative to ensure that the use of AI complies with American anti-discrimination laws.,Unknown,United States,0.5418641390205371,0.5,0.5,,3,2,Medium,0.7725
OECD,NATIONAL AI POLICY: STAKEHOLDER WORKSHOPS,Employment,"General Public, Government",0.0,0.0,0.0,0.0,0.0,5,2021.0,0,1,0,1,1,1,"The Ministry of ICT and Innovation (MINICT) and the Rwanda Utilities Regulatory Agency (RURA), supported by GIZ FAIR Forward and The Future Society (TFS) have partaken in a multi-stakeholder process to develop National AI Policy framework and implementation plan for the Republic of Rwanda.",Unknown,Rwanda,0.06635071090047394,0.9,0.6,,1,-1,Low,0.42
OECD,NATIONAL AI POLICY: STAKEHOLDER WORKSHOPS,Employment,"General Public, Government",0.0,0.0,0.0,0.0,0.0,5,2021.0,0,1,0,1,1,1,"The Ministry of ICT and Innovation (MINICT) and the Rwanda Utilities Regulatory Agency (RURA), supported by GIZ FAIR Forward and The Future Society (TFS) have partaken in a multi-stakeholder process to develop National AI Policy framework and implementation plan for the Republic of Rwanda.",Unknown,Rwanda,0.06635071090047394,0.9,0.6,,1,-1,Low,0.42
OECD,CHAMBER OF COMMERCE AND INDUSTRY OF SERBIA - CENTRE FOR DIGITAL TRANSFORMATION (NATIONAL PROJECT FOR DIGITAL TRANSFORMATION OF BUSINESS),Other,Business,0.0,0.0,0.0,0.0,0.0,19,2019.0,0,0,0,0,1,0,"The Centre for Digital Transformation is the main driving force for the co-ordination and implementation of digital transformation in all industries from the private sector, with a special focus on small and medium-sized enterprises.",Unknown,Serbia,0.5418641390205371,0.5,0.5,,3,0,Medium,0.6811666666666667
OECD,MAURITIUS AI STRATEGY,Other,General Public,0.0,0.0,0.0,0.0,0.0,3,2018.0,0,0,0,0,1,0,,Unknown,Mauritius,0.5418641390205371,0.5,0.5,,3,1,High,0.679
OECD,MAURITIUS AI COUNCIL,Other,Government,0.0,0.0,0.0,0.0,0.0,3,2019.0,0,0,0,1,1,0,The Government will be setting up a task force to develop a road map for Mauritius which will be responsible for project implementation and monitoring as well as quantifying the socio-economic impacts of the promotion of AI.,Unknown,Mauritius,0.5418641390205371,0.5,0.5,,3,2,High,0.6031666666666667
OECD,NATIONAL CENTRE FOR AI AND ROBOTICS,Other,General Public,0.0,0.0,0.0,0.0,0.0,6,2020.0,0,0,0,1,1,0,The National Centre for Artificial Intelligence and Robotics (NCAIR) is one of NITDA’s special purpose vehicles created to promote research and development on emerging technologies and their practical application in areas of Nigerian national interest.,Unknown,Nigeria,0.5418641390205371,0.5,0.5,,3,1,Medium,0.644
OECD,NATIONAL AI POLICY: CALL FOR CONTRIBUTIONS,Other,Government,0.0,0.0,0.0,0.0,0.0,6,2022.0,0,0,0,0,1,0,The National Information Technology Development Agency (NITDA) is seeking the contributions of stakeholders to enable the development of the National Artificial Intelligence Policy (NAIP).,Unknown,Nigeria,0.5418641390205371,0.5,0.5,,3,2,Medium,0.8525
OECD,"ETHICAL GUIDELINES FOR DEVELOPMENT, IMPLEMENTATION, AND USE OF ROBUST AND ACCOUNTABLE AI",Other,General Public,0.0,0.0,0.0,0.0,0.0,12,2022.0,0,0,0,0,1,0,EGAI aims to set ethical standards which all AI solutions should embrace to harmonize with the upcoming legislation on AI.,Unknown,Serbia,0.5418641390205371,0.5,0.5,,3,1,Medium,0.6531666666666667
OECD,DATA PROTECTION LAW,Privacy,General Public,0.0,0.0,0.0,0.0,0.0,3,2021.0,1,0,0,1,0,0,The law governing data protection in Rwanda is the Law n°058/2021 of 13/10/2021 relating to the protection of personal data and privacy (the “Data Protection Law”).,Unknown,Rwanda,0.09741969457609267,0.6,0.5,,4,1,High,0.6220000000000001
OECD,ARMENIA DIGITAL AGENDA - 2030,Other,General Public,0.0,0.0,0.0,0.0,0.0,5,2021.0,0,0,0,0,0,0,The developers have explored the possibility for implementing digitization reforms in 6 key areas: infrastructure; digital management; digital transformation of the private sector; promotion of digital skills; development of the institutional system and cyber security.,Unknown,Armenia,0.5418641390205371,0.5,0.5,,3,1,Medium,0.6965
OECD,RESOLUTION ABOUT MEASURES FOR CREATION OF CONDITIONS FOR THE ACCELERATED IMPLEMENTATION OF TECHNOLOGIES OF AI,Technology,General Public,0.0,0.0,0.0,0.0,0.0,15,,0,0,0,1,1,0,"Uzbekistan adopted its first-ever decree on AI titled “On measures to create conditions for the accelerated introduction of AI technologies,"" which outlines the creation of domestic ecosystem in the field of AI as well as the necessary regulatory and legal steps for its development.",Unknown,Uzbekistan,0.09320695102685624,0.7,0.8,,5,1,Medium,0.6733333333333335
OECD,DIGITAL UZBEKISTAN - 2030,Other,General Public,0.0,0.0,0.0,0.0,0.0,4,2020.0,0,0,0,0,0,0,,Unknown,Uzbekistan,0.5418641390205371,0.5,0.5,,3,1,Medium,0.6765000000000001
OECD,DIGITAL UZBEKISTAN - 2030,Other,General Public,0.0,0.0,0.0,0.0,0.0,4,2020.0,0,0,0,0,0,0,,Unknown,Uzbekistan,0.5418641390205371,0.5,0.5,,3,1,Medium,0.6765000000000001
OECD,DIGITAL UZBEKISTAN - 2030,Other,General Public,0.0,0.0,0.0,0.0,0.0,4,2020.0,0,0,0,0,0,0,,Unknown,Uzbekistan,0.5418641390205371,0.5,0.5,,3,1,Medium,0.6765000000000001
OECD,RESEARCH INSTITUTE FOR THE DEVELOPMENT OF DIGITAL TECHNOLOGIES AND AI,Technology,General Public,0.0,0.0,0.0,0.0,0.0,10,2021.0,0,0,0,0,1,0,The Research Institute for the Development of Digital Technologies and Artificial Intelligence has been established in Tashkent under the Ministry for the Development of Information Technologies and Communications of Uzbekistan.,Unknown,Uzbekistan,0.09320695102685624,0.7,0.8,,5,1,Medium,0.79
OECD,ENTERPRISE INCUBATOR FOUNDATION,Other,Business,0.0,0.0,0.0,0.0,0.0,3,2002.0,0,0,0,0,1,0,"Enterprise Incubator Foundation (EIF) is one of the largest technology business incubators and IT/High-Tech development agencies in the region, operating in Armenia.",Unknown,Armenia,0.5418641390205371,0.5,0.5,,3,0,High,0.669
OECD,OFFICE FOR IT AND EGOVERNMENT,Legal/Governance,"General Public, Government",0.0,0.0,0.0,0.0,0.0,5,2017.0,0,0,0,0,0,1,"The Office for IT and eGovernment was established by the Decree of the Government of the Republic of Serbia in 2017. The office performs professional tasks related to designing, harmonizing, developing and functioning of electronic administration systems and infrastructure of state administration bodies and government services.",Unknown,Serbia,0.07424960505529225,0.5,0.55,,2,-1,Low,0.5566666666666665
OECD,OFFICE FOR IT AND EGOVERNMENT,Legal/Governance,"General Public, Government",0.0,0.0,0.0,0.0,0.0,5,2017.0,0,0,0,0,0,1,"The Office for IT and eGovernment was established by the Decree of the Government of the Republic of Serbia in 2017. The office performs professional tasks related to designing, harmonizing, developing and functioning of electronic administration systems and infrastructure of state administration bodies and government services.",Unknown,Serbia,0.07424960505529225,0.5,0.55,,2,-1,Low,0.5566666666666665
OECD,OFFICE FOR IT AND EGOVERNMENT,Legal/Governance,"General Public, Government",0.0,0.0,0.0,0.0,0.0,5,2017.0,0,0,0,0,0,1,"The Office for IT and eGovernment was established by the Decree of the Government of the Republic of Serbia in 2017. The office performs professional tasks related to designing, harmonizing, developing and functioning of electronic administration systems and infrastructure of state administration bodies and government services.",Unknown,Serbia,0.07424960505529225,0.5,0.55,,2,-1,Low,0.5566666666666665
OECD,OFFICE FOR IT AND EGOVERNMENT,Legal/Governance,"General Public, Government",0.0,0.0,0.0,0.0,0.0,5,2017.0,0,0,0,0,0,1,"The Office for IT and eGovernment was established by the Decree of the Government of the Republic of Serbia in 2017. The office performs professional tasks related to designing, harmonizing, developing and functioning of electronic administration systems and infrastructure of state administration bodies and government services.",Unknown,Serbia,0.07424960505529225,0.5,0.55,,2,-1,Low,0.5566666666666665
OECD,OFFICE FOR IT AND EGOVERNMENT,Legal/Governance,"General Public, Government",0.0,0.0,0.0,0.0,0.0,5,2017.0,0,0,0,0,0,1,"The Office for IT and eGovernment was established by the Decree of the Government of the Republic of Serbia in 2017. The office performs professional tasks related to designing, harmonizing, developing and functioning of electronic administration systems and infrastructure of state administration bodies and government services.",Unknown,Serbia,0.07424960505529225,0.5,0.55,,2,-1,Low,0.5566666666666665
OECD,SCIENCE FUND OF THE REPUBLIC OF SERBIA,Economic,General Public,0.0,0.0,0.0,0.0,0.0,7,2022.0,0,0,1,1,1,1,"The Science Fund of the Republic of Serbia is a public organization that supports science and research. It was established in March 2019, with the aim of providing funding and creating an enabling environment for the continuous development of scientific and research activities in the Republic of Serbia, which are in turn the conditions necessary for the progress of a knowledge-based society.",Unknown,Serbia,0.04265402843601896,0.85,0.75,,0,1,Medium,0.675
OECD,SCIENCE FUND OF THE REPUBLIC OF SERBIA,Economic,General Public,0.0,0.0,0.0,0.0,0.0,7,2022.0,0,0,1,1,1,1,"The Science Fund of the Republic of Serbia is a public organization that supports science and research. It was established in March 2019, with the aim of providing funding and creating an enabling environment for the continuous development of scientific and research activities in the Republic of Serbia, which are in turn the conditions necessary for the progress of a knowledge-based society.",Unknown,Serbia,0.04265402843601896,0.85,0.75,,0,1,Medium,0.675
OECD,UNDP SUPPORT FOR AI,Other,General Public,0.0,0.0,0.0,0.0,0.0,4,2021.0,0,0,0,0,1,0,UNDP is providing support for the implementation of AI policies and projects in Serbia.,Unknown,Serbia,0.5418641390205371,0.5,0.5,,3,1,Medium,0.7206666666666668
OECD,UNDP SUPPORT FOR AI,Other,General Public,0.0,0.0,0.0,0.0,0.0,4,2021.0,0,0,0,0,1,0,UNDP is providing support for the implementation of AI policies and projects in Serbia.,Unknown,Serbia,0.5418641390205371,0.5,0.5,,3,1,Medium,0.7206666666666668
OECD,UNDP SUPPORT FOR AI,Other,General Public,0.0,0.0,0.0,0.0,0.0,4,2021.0,0,0,0,0,1,0,UNDP is providing support for the implementation of AI policies and projects in Serbia.,Unknown,Serbia,0.5418641390205371,0.5,0.5,,3,1,Medium,0.7206666666666668
OECD,UNDP SUPPORT FOR AI,Other,General Public,0.0,0.0,0.0,0.0,0.0,4,2021.0,0,0,0,0,1,0,UNDP is providing support for the implementation of AI policies and projects in Serbia.,Unknown,Serbia,0.5418641390205371,0.5,0.5,,3,1,Medium,0.7206666666666668
OECD,UNDP SUPPORT FOR AI,Other,General Public,0.0,0.0,0.0,0.0,0.0,4,2021.0,0,0,0,0,1,0,UNDP is providing support for the implementation of AI policies and projects in Serbia.,Unknown,Serbia,0.5418641390205371,0.5,0.5,,3,1,Medium,0.7206666666666668
OECD,AI Education Programme in Public Administration,Social,"Education, Labor, Business, General Public",0.0,0.0,0.0,0.0,0.0,6,2018.0,0,1,0,1,1,1,"The National Academy of Public Administration is the central institution of the system of professional development in public administration of the Republic of Serbia, with the status of officially recognised organiser of informal adult educational activities. By implementing the training programme, and along with using modern forms and methods of work on professional devlopment, the Academy improves the competencies of employees working in public administration, required for good quality of busi",Unknown,Serbia,0.08425487098472881,0.65,0.4,,-1,-1,Medium,0.465
